group_id;material_id;item_qty;item_dim_1;item_dim_2;item_dim_3;item_class
11678;12457;0.005625;75;75;;
11679;12457;0.005625;75;75;;
11680;12457;0.16;400;400;;
11681;49979;2.821;;;;
11682;13673;0.5;;;;
11683;12457;0.0625;250;250;;
11684;12457;0.005625;75;75;;
11685;12457;0.005625;75;75;;
11686;12457;0.005625;75;75;;
11687;12457;0.005625;75;75;;
11688;12457;0.16;400;400;;
11689;49979;2.821;;;;
11690;13673;0.5;;;;
11691;12457;0.0625;250;250;;
11692;12457;0.005625;75;75;;
11693;12457;0.005625;75;75;;
11694;12457;0.005625;75;75;;
11695;12457;0.005625;75;75;;
11696;12457;0.16;400;400;;
11697;49979;2.821;;;;
11698;13673;0.5;;;;
11699;12457;0.0625;250;250;;
11700;12457;0.005625;75;75;;
11701;12457;0.005625;75;75;;
11702;12457;0.005625;75;75;;
11703;12457;0.005625;75;75;;
11704;12457;0.16;400;400;;
11705;49979;2.821;;;;
11706;13673;0.5;;;;
11707;12457;0.0625;250;250;;
11708;12457;0.005625;75;75;;
11709;12457;0.005625;75;75;;
11710;12457;0.005625;75;75;;
11711;12457;0.005625;75;75;;
11712;12457;0.16;400;400;;
11713;49979;2.821;;;;
11714;13673;0.5;;;;
11715;12457;0.0625;250;250;;
11716;12457;0.005625;75;75;;
11717;12457;0.005625;75;75;;
11718;12457;0.005625;75;75;;
11719;12457;0.005625;75;75;;
11720;12457;0.16;400;400;;
11721;49979;2.821;;;;
11722;13673;0.5;;;;
11723;12457;0.0625;250;250;;
11724;12457;0.005625;75;75;;
11725;12457;0.005625;75;75;;
11726;12457;0.005625;75;75;;
11727;12457;0.005625;75;75;;
11728;12457;0.16;400;400;;
11729;49979;3.423;;;;
11730;13673;0.6;;;;
11731;12457;0.0625;250;250;;
11732;12457;0.005625;75;75;;
11733;12457;0.005625;75;75;;
11734;12457;0.005625;75;75;;
11735;12457;0.005625;75;75;;
11736;12457;0.16;400;400;;
11737;49979;3.423;;;;
11738;13673;0.6;;;;
11739;12457;0.0625;250;250;;
11740;12457;0.005625;75;75;;
11741;12457;0.005625;75;75;;
11742;12457;0.005625;75;75;;
11743;12457;0.005625;75;75;;
11744;49978;2.191;;;;
11745;13673;0.69;;;;
11746;12457;0.09;300;300;;
11747;12457;0.005625;75;75;;
11748;12457;0.005625;75;75;;
11749;12457;0.005625;75;75;;
11750;12457;0.005625;75;75;;
11751;12457;0.0225;150;150;;
11752;49978;2.191;;;;
11753;13673;0.69;;;;
11754;12457;0.09;300;300;;
11755;12457;0.005625;75;75;;
11756;12457;0.005625;75;75;;
11757;12457;0.005625;75;75;;
11758;12457;0.005625;75;75;;
11759;12457;0.0225;150;150;;
11760;49979;2.336;;;;
11761;13673;0.93;;;;
11762;12457;0.16;400;400;;
11763;12457;0.0625;250;250;;
11764;12457;0.005625;75;75;;
11765;12457;0.005625;75;75;;
11766;12457;0.005625;75;75;;
11767;12457;0.005625;75;75;;
11768;49979;2.336;;;;
11769;13673;0.93;;;;
11770;12457;0.16;400;400;;
11771;12457;0.0625;250;250;;
11772;12457;0.005625;75;75;;
11773;12457;0.005625;75;75;;
11774;12457;0.005625;75;75;;
11775;12457;0.005625;75;75;;
11776;12457;0.16;400;400;;
11777;12457;0.0625;250;250;;
11778;12457;0.16;400;400;;
11779;49979;3.496;;;;
11780;14111;0.3;;;;
11781;12457;0.008804;62;142;;
11782;12457;0.008804;62;142;;
11783;12457;0.008804;62;142;;
11784;12457;0.008804;62;142;;
11785;14111;0.3;;;;
11786;12457;0.008804;62;142;;
11787;12457;0.008804;62;142;;
11788;12457;0.008804;62;142;;
11789;12457;0.008804;62;142;;
11790;14111;0.3;;;;
11791;12457;0.008804;62;142;;
11792;12457;0.008804;62;142;;
11793;12457;0.008804;62;142;;
11794;12457;0.008804;62;142;;
11795;14111;0.3;;;;
11796;12457;0.008804;62;142;;
11797;12457;0.008804;62;142;;
11798;12457;0.008804;62;142;;
11799;12457;0.008804;62;142;;
11800;14111;0.3;;;;
11801;12457;0.008804;62;142;;
11802;12457;0.008804;62;142;;
11803;12457;0.008804;62;142;;
11804;12457;0.008804;62;142;;
11805;14111;0.3;;;;
11806;12457;0.008804;62;142;;
11807;12457;0.008804;62;142;;
11808;12457;0.008804;62;142;;
11809;12457;0.008804;62;142;;
11810;14111;0.3;;;;
11811;12457;0.008804;62;142;;
11812;12457;0.008804;62;142;;
11813;12457;0.008804;62;142;;
11814;12457;0.008804;62;142;;
11815;12457;0.008804;62;142;;
11816;14111;0.3;;;;
11817;12457;0.008804;62;142;;
11818;12457;0.008804;62;142;;
11819;12457;0.008804;62;142;;
11820;12457;0.008804;62;142;;
11821;14111;0.3;;;;
11822;12457;0.008804;62;142;;
11823;12457;0.008804;62;142;;
11824;12457;0.008804;62;142;;
11825;12457;0.008804;62;142;;
11826;12457;0.008804;62;142;;
11827;14111;0.3;;;;
11828;12457;0.008804;62;142;;
11829;12457;0.008804;62;142;;
11830;12457;0.008804;62;142;;
11831;12457;0.008804;62;142;;
11832;14111;0.3;;;;
11833;12457;0.008804;62;142;;
11834;12457;0.008804;62;142;;
11835;12457;0.008804;62;142;;
11836;12457;0.008804;62;142;;
11837;14111;0.3;;;;
11838;12457;0.008804;62;142;;
11839;12457;0.008804;62;142;;
11840;12457;0.008804;62;142;;
11841;12457;0.008804;62;142;;
11842;14111;0.3;;;;
11843;12457;0.008804;62;142;;
11844;12457;0.008804;62;142;;
11845;12457;0.008804;62;142;;
11846;12457;0.008804;62;142;;
11847;14111;0.3;;;;
11848;12457;0.008804;62;142;;
11849;12457;0.008804;62;142;;
11850;12457;0.008804;62;142;;
11851;12457;0.008804;62;142;;
11852;14111;0.3;;;;
11853;12457;0.008804;62;142;;
11854;12457;0.008804;62;142;;
11855;12457;0.008804;62;142;;
11856;12457;0.008804;62;142;;
11857;14111;0.3;;;;
11858;12457;0.008804;62;142;;
11859;12457;0.008804;62;142;;
11860;12457;0.008804;62;142;;
11861;12457;0.008804;62;142;;
11862;14111;0.3;;;;
11863;12457;0.008804;62;142;;
11864;12457;0.008804;62;142;;
11865;12457;0.008804;62;142;;
11866;12457;0.008804;62;142;;
11867;14111;0.3;;;;
11868;12457;0.008804;62;142;;
11869;12457;0.008804;62;142;;
11870;12457;0.008804;62;142;;
11871;12457;0.008804;62;142;;
11872;14111;0.3;;;;
11873;12457;0.008804;62;142;;
11874;12457;0.008804;62;142;;
11875;12457;0.008804;62;142;;
11876;12457;0.008804;62;142;;
11877;14111;0.5;;;;
11878;12457;0.008804;62;142;;
11879;12457;0.008804;62;142;;
11880;12457;0.008804;62;142;;
11881;12457;0.008804;62;142;;
11882;14111;0.5;;;;
11883;12457;0.008804;62;142;;
11884;12457;0.008804;62;142;;
11885;12457;0.008804;62;142;;
11886;12457;0.008804;62;142;;
11887;14111;0.5;;;;
11888;12457;0.008804;62;142;;
11889;12457;0.008804;62;142;;
11890;12457;0.008804;62;142;;
11891;14111;0.5;;;;
11892;12457;0.008804;62;142;;
11893;12457;0.008804;62;142;;
11894;12457;0.008804;62;142;;
11895;14111;0.3;;;;
11896;12457;0.008804;62;142;;
11897;12457;0.008804;62;142;;
11898;12457;0.008804;62;142;;
11899;12457;0.008804;62;142;;
11900;14111;0.3;;;;
11901;12457;0.008804;62;142;;
11902;12457;0.008804;62;142;;
11903;12457;0.008804;62;142;;
11904;12457;0.008804;62;142;;
11905;14111;0.3;;;;
11906;12457;0.008804;62;142;;
11907;12457;0.008804;62;142;;
11908;12457;0.008804;62;142;;
11909;12457;0.008804;62;142;;
11910;14111;0.3;;;;
11911;12457;0.008804;62;142;;
11912;12457;0.008804;62;142;;
11913;12457;0.008804;62;142;;
11914;12457;0.008804;62;142;;
11915;14111;0.3;;;;
11916;12457;0.008804;62;142;;
11917;12457;0.008804;62;142;;
11918;12457;0.008804;62;142;;
11919;12457;0.008804;62;142;;
11920;14111;0.3;;;;
11921;12457;0.008804;62;142;;
11922;12457;0.008804;62;142;;
11923;12457;0.008804;62;142;;
11924;12457;0.008804;62;142;;
11925;14111;0.3;;;;
11926;12457;0.008804;62;142;;
11927;12457;0.008804;62;142;;
11928;12457;0.008804;62;142;;
11929;12457;0.008804;62;142;;
11930;14111;0.3;;;;
11931;12457;0.008804;62;142;;
11932;12457;0.008804;62;142;;
11933;12457;0.008804;62;142;;
11934;12457;0.008804;62;142;;
11935;14111;0.3;;;;
11936;12457;0.008804;62;142;;
11937;12457;0.008804;62;142;;
11938;12457;0.008804;62;142;;
11939;12457;0.008804;62;142;;
11940;14111;0.3;;;;
11941;12457;0.008804;62;142;;
11942;12457;0.008804;62;142;;
11943;12457;0.008804;62;142;;
11944;12457;0.008804;62;142;;
11945;14111;0.3;;;;
11946;12457;0.008804;62;142;;
11947;12457;0.008804;62;142;;
11948;12457;0.008804;62;142;;
11949;12457;0.008804;62;142;;
11950;14111;0.5;;;;
11951;12457;0.008804;62;142;;
11952;12457;0.008804;62;142;;
11953;12457;0.008804;62;142;;
11954;12457;0.008804;62;142;;
11955;14111;0.5;;;;
11956;12457;0.008804;62;142;;
11957;12457;0.008804;62;142;;
11958;12457;0.008804;62;142;;
11959;12457;0.008804;62;142;;
11960;14111;0.3;;;;
11961;12457;0.008804;62;142;;
11962;12457;0.008804;62;142;;
11963;12457;0.008804;62;142;;
11964;12457;0.008804;62;142;;
11965;14111;0.3;;;;
11966;12457;0.008804;62;142;;
11967;12457;0.008804;62;142;;
11968;12457;0.008804;62;142;;
11969;12457;0.008804;62;142;;
11970;14111;0.3;;;;
11971;12457;0.008804;62;142;;
11972;12457;0.008804;62;142;;
11973;12457;0.008804;62;142;;
11974;12457;0.008804;62;142;;
11975;14111;0.3;;;;
11976;12457;0.008804;62;142;;
11977;12457;0.008804;62;142;;
11978;12457;0.008804;62;142;;
11979;12457;0.008804;62;142;;
11980;14111;0.3;;;;
11981;12457;0.008804;62;142;;
11982;12457;0.008804;62;142;;
11983;12457;0.008804;62;142;;
11984;12457;0.008804;62;142;;
11985;14111;0.3;;;;
11986;12457;0.008804;62;142;;
11987;12457;0.008804;62;142;;
11988;12457;0.008804;62;142;;
11989;12457;0.008804;62;142;;
11990;14111;0.3;;;;
11991;12457;0.008804;62;142;;
11992;12457;0.008804;62;142;;
11993;12457;0.008804;62;142;;
11994;12457;0.008804;62;142;;
11995;14111;0.3;;;;
11996;12457;0.008804;62;142;;
11997;12457;0.008804;62;142;;
11998;12457;0.008804;62;142;;
11999;12457;0.008804;62;142;;
12000;14111;0.3;;;;
12001;12457;0.008804;62;142;;
12002;12457;0.008804;62;142;;
12003;12457;0.008804;62;142;;
12004;12457;0.008804;62;142;;
12005;14111;0.3;;;;
12006;12457;0.008804;62;142;;
12007;12457;0.008804;62;142;;
12008;12457;0.008804;62;142;;
12009;12457;0.008804;62;142;;
12010;14111;0.3;;;;
12011;12457;0.008804;62;142;;
12012;12457;0.008804;62;142;;
12013;12457;0.008804;62;142;;
12014;12457;0.008804;62;142;;
12015;14111;0.3;;;;
12016;12457;0.008804;62;142;;
12017;12457;0.008804;62;142;;
12018;12457;0.008804;62;142;;
12019;12457;0.008804;62;142;;
12020;14111;0.3;;;;
12021;12457;0.008804;62;142;;
12022;12457;0.008804;62;142;;
12023;12457;0.008804;62;142;;
12024;12457;0.008804;62;142;;
12025;14111;0.3;;;;
12026;12457;0.008804;62;142;;
12027;12457;0.008804;62;142;;
12028;12457;0.008804;62;142;;
12029;12457;0.008804;62;142;;
12030;14111;0.3;;;;
12031;12457;0.008804;62;142;;
12032;12457;0.008804;62;142;;
12033;12457;0.008804;62;142;;
12034;12457;0.008804;62;142;;
12035;14111;0.3;;;;
12036;12457;0.008804;62;142;;
12037;12457;0.008804;62;142;;
12038;12457;0.008804;62;142;;
12039;12457;0.008804;62;142;;
12040;14111;0.3;;;;
12041;12457;0.008804;62;142;;
12042;12457;0.008804;62;142;;
12043;12457;0.008804;62;142;;
12044;12457;0.008804;62;142;;
12045;14111;0.3;;;;
12046;12457;0.008804;62;142;;
12047;12457;0.008804;62;142;;
12048;12457;0.008804;62;142;;
12049;12457;0.008804;62;142;;
12050;14111;0.3;;;;
12051;12457;0.008804;62;142;;
12052;12457;0.008804;62;142;;
12053;12457;0.008804;62;142;;
12054;12457;0.008804;62;142;;
12055;14111;0.3;;;;
12056;12457;0.008804;62;142;;
12057;12457;0.008804;62;142;;
12058;12457;0.008804;62;142;;
12059;12457;0.008804;62;142;;
12060;14111;0.3;;;;
12061;12457;0.008804;62;142;;
12062;12457;0.008804;62;142;;
12063;12457;0.008804;62;142;;
12064;12457;0.008804;62;142;;
12065;14111;0.3;;;;
12066;12457;0.008804;62;142;;
12067;12457;0.008804;62;142;;
12068;12457;0.008804;62;142;;
12069;12457;0.008804;62;142;;
12070;14111;0.3;;;;
12071;14111;0.3;;;;
12072;14111;0.3;;;;
12073;14111;0.3;;;;
12074;14111;0.3;;;;
12075;14111;0.3;;;;
12076;14111;0.3;;;;
12077;14111;0.3;;;;
12078;14111;0.3;;;;
12079;14111;0.3;;;;
12080;14111;0.3;;;;
12081;14111;0.3;;;;
12082;14111;0.3;;;;
12083;14111;0.3;;;;
12084;14111;0.3;;;;
12085;14111;0.3;;;;
12086;14111;0.5;;;;
12087;14111;0.5;;;;
12088;14111;0.5;;;;
12089;14111;0.5;;;;
12135;50251;9.775;;;;
12136;50251;9.775;;;;
12137;50251;9.775;;;;
12138;50251;9.775;;;;
12139;50251;9.775;;;;
12140;50251;9.775;;;;
12141;50251;9.775;;;;
12142;13837;0.375;;;;
12143;13837;1.09;;;;
12144;13834;0.456;;;;
12145;12364;2.611;;;;
12146;12364;1.562;;;;
12147;12364;1.589;;;;
12148;13837;0.832;;;;
12149;12457;0.00784;56;140;;
12150;12358;1.05;;;;
12151;12366;1.319;;;;
12152;12366;1.475;;;;
12153;12362;1.319;;;;
12154;12362;1.475;;;;
12155;13700;1.52;;;;
12156;13700;1.364;;;;
12157;13700;1.08;;;;
12158;12455;0.009381;53;177;;
12159;13837;0.249;;;;
12160;14117;0.14;;;;
12161;13688;0.6418;;;;
12162;13688;1.781;;;;
12163;13688;1.781;;;;
12164;13688;1.191;;;;
12165;13688;1.2;;;;
12166;14115;0.14;;;;
12167;12457;0.005776;76;76;;
12168;13688;3.657;;;;
12169;13837;0.354;;;;
12170;13837;6.71;;;;
12173;13837;3.763;;;;
12174;13837;0.4176;;;;
12175;13837;0.5323;;;;
12176;12364;17.119;;;;
12177;12364;20.754;;;;
12178;12364;26.113;;;;
12179;13834;0.456;;;;
12180;13684;0.9;;;;
12181;13684;0.8;;;;
12181;13684;0.594;;;;
12183;13837;3.763;;;;
12184;13837;0.4176;;;;
12185;13837;0.5323;;;;
12186;12364;17.119;;;;
12187;12364;20.754;;;;
12188;12364;26.113;;;;
12189;13834;0.456;;;;
12190;13684;0.9;;;;
12191;13684;0.8;;;;
12192;13684;0.594;;;;
12193;12456;0.0275;100;275;;
12194;13700;1.19;;;;
12737;50380;0.7031;890;790;;
12196;13700;1.19;;;;
12197;14117;0.06;;;;
12195;12362;0.9;;;;
12198;12366;0.9;;;;
12203;50028;0.06;;;;
12205;12381;0.15;;;;
12206;12381;0.15;;;;
12207;12381;0.15;;;;
12208;12381;0.15;;;;
12209;12381;0.15;;;;
12210;12381;0.15;;;;
12211;13831;0.23;;;;
12212;49949;0.15;;;;
12213;13701;0.5;;;;
12214;13701;0.79;;;;
12215;13701;0.71;;;;
12216;13700;0.2;;;;
12217;13700;0.484;;;;
12218;13809;0.185;;;;
12219;13809;0.185;;;;
12220;14115;0.66;;;;
12221;14115;1.169;;;;
12222;14117;1.332;;;;
12223;14117;0.5;;;;
12224;13837;0.8;;;;
12225;13837;0.45;;;;
12226;25951;1.992;;;;
12227;25951;0.992;;;;
12228;25949;1.994;;;;
12229;25950;0.994;;;;
12230;25950;1.794;;;;
12231;12457;0.0256;160;160;;
12232;12457;0.0225;150;150;;
12233;12457;0.051106;202;253;;
12234;12457;0.040804;202;202;;
12235;12458;0.008;80;100;;
12236;12458;0.008;80;100;;
12237;12458;0.008;80;100;;
12238;12458;0.0256;160;160;;
12239;12455;0.019685;300;31;;
12240;12455;0.019685;300;31;;
12241;12455;0.027305;300;43;;
12242;12455;0.033655;300;53;;
12243;12455;0.04826;300;76;;
12244;12455;0.06096;300;96;;
12245;12455;0.08763;300;138;;
12246;12455;0.1397;300;220;;
12247;12454;0.007;70;100;;
12248;12454;0.0115;100;115;;
12249;12455;0.009765;63;155;;
12250;12455;0.005088;48;106;;
12251;12455;0.01;100;100;;
12252;12455;0.0225;150;150;;
12253;12456;0.0595;170;350;;
12254;12456;0.0256;160;160;;
12255;12456;0.0576;240;240;;
12256;13673;0.7;;;;
12257;13673;0.65;;;;
12258;13675;0.3;;;;
12259;13678;0.3;;;;
12303;12459;0.105;350;300;;
12304;13700;0.3;;;;
12305;12460;0.2025;450;450;;
12306';49688;0.3;;;;
12313;13700;1.094;;;;
12314;12455;0.014;120;120;;
12315;13700;0.901;;;;
12316;12366;0.901;;;;
12318;14456;3.631;;;;
12319;14456;3.631;;;;
12320;14456;3.631;;;;
12321;14456;3.631;;;;
12322;14456;3.342;;;;
12323;14456;3.418;;;;
12324;14456;3.631;;;;
12325;14456;3.634;;;;
12326;14456;3.631;;;;
12327;12455;0.017363;97;179;;
12328;12459;0.107262;177;606;;
12329;12459;0.09;300;300;;
12330;12459;0.06783;170;399;;
12331;12459;0.01394;82;170;;
12332;12456;0.017363;97;179;;
12333;12459;0.083205;215;387;;
12337;12459;0.0609;300;203;;
12351;14456;3.634;;;;
12352;14456;3.634;;;;
12353;14456;3.631;;;;
12354;14456;3.631;;;;
12355;12459;0.0529;230;230;;
12356;12459;0.04125;150;275;;
12357;14456;3.631;;;;
12358;12458;0.02685;150;179;;
12359;14456;3.312;;;;
12360;12459;0.080724;217;372;;
12372;14456;3.631;;;;
12373;12474;563.125;4250;1325;;
12374;12474;1.544;1600;965;;
12375;50333;3.625;;;;
12376;50333;2.571;;;;
12377;50333;4.529;;;;
12378;50333;3.106;;;;
12379;50333;0.998;;;;
12380;12472;0.2014;530;380;;
12381;12472;0.0798;472;169;;
12383;50388;2.469;;;;
12388;50373;0.101;;;;
12389;13748;0.019;;;;
12390;50351;0.019;;;;
12391;50377;0.05;;;;
12392;13747;0.015;;;;
12393;50352;0.015;;;;
12394;50375;0.088;;;;
12395;50369;0.05;;;;
12396;13746;0.012;;;;
12397;50350;0.012;;;;
12398;50376;0.044;;;;
12399;50012;0.019;;;;
12400;13749;0.022;;;;
12401;50353;0.022;;;;
12409;50333;4.45;;;;
12410;50333;3.387;;;;
12411;50389;3.6;;;;
12412;50389;2.546;;;;
12413;50389;4.504;;;;
12414;50389;2.368;;;;
12415;50333;3.387;;;;
12416;12472;0.163312;472;346;;
12417;12469;0.096534;346;279;;
12418;12470;0.0704;320;220;;
12419;12472;0.2014;530;380;;
12433;50388;1.927;;;;
12434;50388;1.027;;;;
12435;50388;0.922;;;;
12436;50388;1.022;;;;
12437;50388;1.019;;;;
12438;50388;2.489;;;;
12439;50388;1.739;;;;
12440;50388;1.719;;;;
12441;50388;2.522;;;;
12442;50388;1.779;;;;
12443;50388;0.769;;;;
12444;50388;0.779;;;;
12445;50388;1.673;;;;
12446;50388;0.427;;;;
12447;50388;1.034;;;;
12448;50388;0.737;;;;
12449;50388;1.329;;;;
12450;50388;1.319;;;;
12451;50388;2.479;;;;
12452;50388;1.769;;;;
12453;50388;1.624;;;;
12454;50388;2.479;;;;
12455;50388;1.274;;;;
12456;50388;0.989;;;;
12457;50388;2.368;;;;
12458;50388;2.571;;;;
12459;50388;2.027;;;;
12460;50388;1.644;;;;
12461;50388;1.284;;;;
12462;50388;1.424;;;;
12463;50388;0.874;;;;
12464;50388;2.474;;;;
12465;50388;2.484;;;;
12466;50388;1.024;;;;
12467;50388;1.574;;;;
12468;50388;1.584;;;;
12469;13837;1.927;;;;
12470;13837;1.649;;;;
12471;13837;0.351;;;;
12472;13837;1.446;;;;
12473;13837;1.99;;;;
12474;12457;0.006672;48;139;;
12475;12458;0.0256;160;160;;
12476;12458;0.02035;110;185;;
12477;13673;0.44;;;;
12478;13673;1.174;;;;
12479;13673;1.48;;;;
12485;13701;4;;;;
12486;50251;9.775;;;;
12487;12459;0.040425;275;147;;
12488;50251;9.991;;;;
12489;50251;9.775;;;;
12490;50251;9.775;;;;
12491;50251;9.775;;;;
12492;50251;9.775;;;;
12493;12459;0.012848;146;88;;
12494;12459;0.115868;166;698;;
12495;12459;0.0885;300;295;;
12502;50333;3.625;;;;
12503;50333;0.998;;;;
12504;50333;2.571;;;;
12505;50333;4.529;;;;
12506;50333;3.108;;;;
12507;50333;2.372;;;;
12508;50333;1.462;;;;
12509;12472;0.2014;530;380;;
12510;12472;0.1652;472;350;;
12511;12471;0.16625;475;350;;
12512;12472;0.1976;520;380;;
12513;12472;0.079296;472;168;;
12514;12472;0.1652;472;350;;
12515;12472;0.0704;320;220;;
12516;12471;0.0917;350;262;;
12517;12471;0.0636;318;200;;
12526;47689;112.255;1570;1212;;
12527;47689;113.928;940;1212;;
12528;47689;11.817;975;1212;;
12529;47689;127.866;1055;1212;;
12530;47689;141.925;1171;1212;;
12531;47689;118.837;1489;1212;;
12532;47689;0.48187;1078;894;;
12533;47689;0.94;940;1000;;
12534;47689;0.975;975;1000;;
12535;47689;1.055;1055;1000;;
12536;47689;0.939;939;1000;;
12537;47689;12.245;1644;1000;;
12538;47689;0.27574;811;680;;
12539;47689;0.96915;975;994;;
12540;47689;104.867;1055;994;;
12541;47689;0.93337;939;994;;
12542;47689;0.37858;797;950;;
12543;13700;1.19;;;;
12544;49472;10.096;;;;
12545;49472;10.096;;;;
12546;14117;0.135;;;;
12547;50409;0.423;470;900;;
12548;13700;0.3;;;;
12561;49684;0.53;;;;
12562;49684;0.23;;;;
12566;12455;0.01575;300;52.5;;
12570;33398;1;;;;
12571;50381;4.974;;;;
12572;50381;4.965;;;;
12573;50381;4.971;;;;
12574;50381;4.883;;;;
12575;50381;3.074;;;;
12576;50381;4.975;;;;
12577;50381;1.072;;;;
12578;50381;0.978;;;;
12579;13687;0.163;;;;
12580;12366;1.402;;;;
12581;12362;1.26;;;;
12582;13700;1.398;;;;
12583;13700;1.398;;;;
12584;12366;1.398;;;;
12585;13700;1.17;;;;
12586;13700;1.186;;;;
12587;13700;1.186;;;;
12588;12455;0.0105;105;100;;
12589;47689;0.191646;702;273;;
12590;13687;1.116;;;;
12591;47689;1.069.146;1523;702;;
12592;13687;1.5;;;;
12593;13687;1.116;;;;
12594;13687;0.163;;;;
12595;13684;0.694;;;;
12596;49687;0.175;;;;
12597;49687;0.175;;;;
12598;13700;1.402;;;;
12601;50333;4.621;;;;
12602;50333;0.441;;;;
12606;12459;0.091709;293;313;;
12607;12459;0.103114;218;473;;
12608;50381;4.968;;;;
12609;50381;4.971;;;;
12610;50381;4.811;;;;
12611;50381;3.613;;;;
12612;50381;2.281;;;;
12613;50381;3.124;;;;
12614;50381;3.763;;;;
12615;50381;2.227;;;;
12616;50381;3.624;;;;
12617;50381;4.813;;;;
12618;50381;2.128;;;;
12619;50381;2.174;;;;
12620;50381;4.811;;;;
12621;50381;1.724;;;;
12622;50381;2.474;;;;
12623;50381;2.474;;;;
12624;50381;4.971;;;;
12625;50381;2.474;;;;
12626;50381;2.474;;;;
12627;50381;2.474;;;;
12628;50381;2.469;;;;
12629;50381;2.474;;;;
12630;50381;2.474;;;;
12631;50381;4.969;;;;
12632;50381;2.169;;;;
12633;50381;2.474;;;;
12634;50381;2.469;;;;
12635;50381;4.425;;;;
12636;50381;4.425;;;;
12637;50381;1.022;;;;
12638;50381;3.724;;;;
12639;50381;4.974;;;;
12640;50381;3.974;;;;
12641;50381;4.974;;;;
12642;50381;4.974;;;;
12643;50381;4.965;;;;
12644;50381;4.969;;;;
12645;50381;4.969;;;;
12646;50381;3.522;;;;
12647;50381;3.124;;;;
12648;50381;0.769;;;;
12649;50381;4.971;;;;
12650;50381;4.974;;;;
12651;50381;4.974;;;;
12652;50381;4.965;;;;
12653;50381;4.971;;;;
12654;50381;4.965;;;;
12655;50381;4.974;;;;
12656;50381;0.544;;;;
12657;50381;4.974;;;;
12658;50381;4.965;;;;
12659;50381;1.522;;;;
12660;50381;0.82;;;;
12661;50381;3.774;;;;
12662;50381;2.852;;;;
12663;50381;4.965;;;;
12664;50381;2.852;;;;
12670;50011;0.101;;;;
12671;50374;0.101;;;;
12672;50370;0.05;;;;
12673;50378;0.044;;;;
12674;13748;0.101;;;;
12675;50351;0.101;;;;
12676;13746;0.101;;;;
12677;50350;0.05;;;;
12678;13747;0.044;;;;
12679;50352;0.044;;;;
12685;13681;1.408;;;;
12686;12471;0.128;640;200;;
12687;13681;1.408;;;;
12688;13681;3.056;;;;
12689;50333;7.6;;;;
12690;50333;3.625;;;;
12691;50389;3.108;;;;
12692;50333;3.108;;;;
12693;50333;2.372;;;;
12694;50333;0.998;;;;
12695;12472;0.2014;530;380;;
12696;50389;3.496;;;;
12697;12472;0.2052;540;380;;
12698;12472;0.1652;472;350;;
12699;12472;0.08;472;169;;
12700;50420;0.819;2340;350;;
12701;50420;0.2205;630;350;;
12702;12471;0.1617;462;350;;
12703;50421;0.5525;850;650;;
12704;50334;5.527;;;;
12705;50390;6;;;;
12706;50389;3.457;;;;
12707;50389;1.656;;;;
12708;12469;0.026076;246;106;;
12709;50334;3.496;;;;
12710;50334;4.522;;;;
12711;50334;1.218;;;;
12712;12472;0.019186;181;106;;
12713;12472;0.08125;650;125;;
12714;12472;0.11765;650;181;;
12715;50334;5.186;;;;
12716;50334;5.4;;;;
12717;12472;0.110968;572;194;;
12718;12472;0.2709;630;430;;
12719;50334;59.809;;;;
12720;50334;0.923;;;;
12721;12472;0.23042;562;410;;
12722;50390;1.711;;;;
12723;12472;0.23452;572;410;;
12724;12472;0.23452;572;410;;
12725;12472;0.10742;410;262;;
12726;12472;0.0704;320;220;;
12727;50334;6;;;;
12728;12471;0.09;300;300;;
12729;12471;0.09;300;300;;
12730;12471;0.09;300;300;;
12731;50334;5.4;;;;
12732;50334;4.681;;;;
12733;50334;0.41;;;;
12734;50333;6;;;;
12736;50340;0.06;;;;
12739;50389;3.496;;;;
12740;12469;0.043152;248;174;;
12741;12472;0.0704;320;220;;
12742;50389;0.251;;;;
12743;50334;0.477;;;;
12744;12472;0.1364;620;220;;
12755;50381;2.174;;;;
12756;50381;2.227;;;;
12757;12459;0.103114;473;218;;
12758;12459;0.095115;373;255;;
12759;50381;4.971;;;;
12760;50381;0.82;;;;
12761;50381;4.974;;;;
12762;50381;4.965;;;;
12763;50381;4.971;;;;
12764;50381;3.974;;;;
